18548,gcc,middle-end,unassigned,RESOLVED,FIXED,[4.0 Regression] Miscompiles code generated by Gambit-C Scheme->C compiler,2004/12/18 15:28
21032,gcc,middle-end,unassigned,RESOLVED,FIXED,"[4.0 Regression] With -frounding-math, incorrectly reorders unary minus",2007/10/6 9:51
66728,gcc,debug,rsandifo,RESOLVED,FIXED,[5 Regression] CONST_WIDE_INT causes corrupted DWARF debug info,2015/11/9 18:29
38908,gcc,c++,jason,RESOLVED,FIXED,[4.4 regression] Unexplained "'<anonymous>' is used uninitialized in this function" warning in cc1plus -m64,2009/10/16 13:36
16630,gcc,c++,unassigned,RESOLVED,FIXED,missing type name in __PRETTY_FUNCTION__,2010/7/4 18:19
42216,gcc,rtl-optimization,unassigned,RESOLVED,FIXED,[4.5 Regression] changes in scheduling regress 464.h264ref 20%,2010/3/18 17:59
18960,gcc,fortran,unassigned,RESOLVED,FIXED,[4.0 only] compiler segfault on shifting character array constants,2005/9/18 20:27
19004,gcc,c++,reichelt,RESOLVED,FIXED,[3.4 Regression] ICE in uses_template_parms at cp/pt.c:4860,2005/9/3 19:59
35639,gcc,tree-optimization,unassigned,RESOLVED,FIXED,[4.3/4.4/4.5 Regression] -fprofile-generate = huge SCCs for PRE,2010/1/26 10:43
13046,gcc,preprocessor,unassigned,RESOLVED,FIXED,[3.3 Regression] -traditional-cpp rejects valid code,2004/4/18 18:11
63892,gcc,target,marxin,RESOLVED,FIXED,[5 Regression] gcc.dg/sibcall-3.c fails on darwin with -m32,2015/2/23 10:31
24080,classpath,swing,roman,RESOLVED,FIXED,JOptionPane.showMessageDialog deadlocks,2005/12/12 20:12
19872,gcc,libfortran,unassigned,RESOLVED,FIXED,[4.0 only] closed and re-opened file not overwriten,2005/9/11 21:50
17112,gcc,middle-end,unassigned,RESOLVED,FIXED,Copying of packed bitfields is wrong,2004/9/27 14:06
32511,gcc,c,unassigned,RESOLVED,FIXED,[4.5 Regression] GCC rejects inline+weak function,2012/7/2 9:27
22551,gcc,c++,nathan,RESOLVED,FIXED,"[4.0/4.1 Regression] [ICE] in tree_low_cst, at tree.c:3843",2005/10/19 12:50
41454,gcc,tree-optimization,matz,RESOLVED,FIXED,[4.4 Regression] DOM miscompiles gcc.c-torture/execute/990513-1.c at -O2 -fno-tree-vrp,2012/3/13 13:04
21518,gcc,target,rth,RESOLVED,FIXED,[4.0/4.1 Regression] unable to find a register with -fPIC and -O2 and non inlining static function,2008/9/25 23:24
27287,gcc,target,unassigned,RESOLVED,FIXED,[4.1 Regression] returning constant double,2006/10/5 15:47
36792,gcc,tree-optimization,rguenth,RESOLVED,FIXED,[4.4 Regression] Revision 137631 causes many failures,2008/12/10 22:17
54325,gcc,c++,jason,RESOLVED,FIXED,[4.7/4.8 Regression] C++11 uniform initialization syntax for argument-less abstract base class constructor fails,2013/1/2 21:05
19001,gcc,rtl-optimization,rakdver,RESOLVED,FIXED,[3.4 Regression] Loops with power of two step and variable bounds not unrolled,2006/2/28 9:49
24376,gcc,rtl-optimization,unassigned,RESOLVED,FIXED,[3.4 Regression] wrong-code unless -fno-sched-interblock,2006/2/2 12:41
37364,gcc,target,unassigned,RESOLVED,FIXED,[4.4 Regression] IRA generates inefficient code due to missing regmove pass,2009/2/4 7:57
16631,gcc,middle-end,unassigned,RESOLVED,FIXED,[4.0 Regression] Problems inlining with enums,2004/9/13 14:15
42729,gcc,tree-optimization,unassigned,RESOLVED,FIXED,[4.5 Regression] "-fcompare-debug failure" with "-O1 -fgraphite-identity",2010/3/15 14:35
20387,gcc,fortran,unassigned,RESOLVED,FIXED,[4.0 only] ICE in gfc_conv_array_initializer,2005/9/18 20:26
37436,gcc,target,ramana,RESOLVED,FIXED,"arm-cross-g++. internal compiler error: in extract_insn, at recog.c:1990",2014/3/21 8:46
37273,gcc,rtl-optimization,law,RESOLVED,FIXED,[4.4/4.5/4.6/4.7 Regression] IRA does not re-materializes addresses (loads from the TOC),2011/3/17 20:17
12884,gcc,libfortran,toon,RESOLVED,FIXED,[4.0 only] error in reading a namelist when it is predeced by a line with a SLASH,2005/4/23 16:11
17652,gcc,other,unassigned,RESOLVED,FIXED,[meta-bug] GCC 4.1 pending patches,2005/10/16 22:31
17655,gcc,c++,gdr,RESOLVED,FIXED,[3.4 regression] ICE with using a C99 initializer in an if-condition,2006/1/21 22:44
14480,gcc,target,joel,RESOLVED,FIXED,[4.0 Regression] gcc/config/rs6000/t-rtems is missing,2004/10/30 21:11
39837,gcc,rtl-optimization,unassigned,RESOLVED,FIXED,[4.5 regression] extra spills due to RTL LICM,2012/7/2 10:31
12639,gcc,target,unassigned,RESOLVED,FIXED,long double comparison is broken,2011/3/5 18:37
20930,gcc,libfortran,unassigned,RESOLVED,FIXED,[4.0 Regression] gfortran.dg/backspace.f execution test,2005/6/13 3:23
37170,gcc,target,jakub,RESOLVED,FIXED,[4.4 Regression]: gcc.dg/weak/weak-1.c,2008/11/22 8:31
11953,gcc,libstdc++,unassigned,RESOLVED,FIXED,_REENTRANT defined when compiling non-threaded code.,2012/5/15 11:35
45234,gcc,middle-end,unassigned,RESOLVED,FIXED,"[4.5 Regression] ICE in expand_call, at calls.c:2845 when passing aligned function argument from unaligned stack after alloca",2012/7/2 10:41
42027,gcc,tree-optimization,matz,RESOLVED,FIXED,[4.5 Regression] Performance regression in convolution loop optimization,2009/12/20 13:11
21034,gcc,fortran,pbrook,RESOLVED,FIXED,"[4.0 only] internal compiler error: in gfc_trans_auto_array_allocation, at fortran/trans-array.c:3036",2005/7/27 12:50
18965,gcc,middle-end,steven,RESOLVED,FIXED,[4.0 regression] ICE in gimplify_init_ctor_eval,2004/12/20 11:29
15803,gcc,ada,sam,RESOLVED,FIXED,"Illegal program not detected, RM 8.3(19)",2007/12/19 20:38
22084,gcc,libgcj,unassigned,RESOLVED,FIXED,[4.1 Regression] Divide_1 test case hangs,2005/7/28 17:00
13300,gcc,rtl-optimization,unassigned,RESOLVED,FIXED,[3.4 regression] Variable incorrectly identified as a biv,2006/2/27 14:08
23373,gcc,fortran,unassigned,RESOLVED,FIXED,[4.0 only] Functions returning pointers with pointer argument,2005/9/18 20:26
12476,gcc,target,unassigned,RESOLVED,FIXED,ARM/THUMB thunk calls broken,2004/2/12 17:55
15518,gcc,libmudflap,unassigned,RESOLVED,FIXED,MF_MAP_ANON' undeclared in libmudflap/mf-hooks3.c,2010/4/28 20:13
61917,gcc,tree-optimization,unassigned,RESOLVED,FIXED,"[4.9 Regression] ICE on valid code at -O3 on x86_64-linux-gnu in vectorizable_reduction, at tree-vect-loop.c:4913",2015/2/25 21:08
21419,gcc,c,bonzini,RESOLVED,FIXED,[4.0 Regression] Accepts writting to const via asm,2005/10/5 12:19
24399,gcc,testsuite,nathan,RESOLVED,FIXED,[4.0 only] other/switch2.C fails,2005/10/19 12:51
19704,gcc,target,unassigned,RESOLVED,FIXED,ICE for tail call of regparm 3 and dllimport,2005/10/12 21:09
15524,gcc,tree-optimization,unassigned,RESOLVED,FIXED,[4.0 Regression] jump threading on trees is slow with switch statements with large # of cases,2005/4/8 21:49
23287,gcc,c++,jason,RESOLVED,FIXED,[4.2 regression] Explicitly invoking destructor of template class in a template and is dependent,2009/2/10 17:51
42186,gcc,debug,spop,RESOLVED,FIXED,[4.5 Regression] [graphite] internal compiler error: verify_ssa failed,2009/12/23 7:54
20746,gcc,c++,nathan,RESOLVED,FIXED,[4.0 only] Incorrect return value for covariant return function returning null ptr,2005/7/12 11:29
27574,gcc,debug,dodji,RESOLVED,FIXED,[4.2/4.3 Regression] MIssing debug info at -O0 for a local variable in a C++ constructor,2009/4/29 15:09
19068,gcc,middle-end,unassigned,RESOLVED,FIXED,[3.3 only] Wrong code for MIN_EXPR and MAX_EXPR,2004/12/20 19:56
33604,gcc,target,unassigned,RESOLVED,FIXED,[4.3/4.4 Regression] Revision 119502 causes significantly slower results with 4.3/4.4 compared to 4.2,2009/2/1 10:44
22444,gcc,tree-optimization,unassigned,RESOLVED,FIXED,[4.1 regression]  ICE at tree-into-ssa.c:466,2005/10/17 4:16
19595,gcc,libfortran,unassigned,RESOLVED,FIXED,[4.0 only] eor does not work,2005/6/5 7:44
46076,gcc,tree-optimization,rguenth,RESOLVED,FIXED,[4.6 regression] constant propagation and compile-time math no longer happening versus 4.4 and 4.5,2012/3/26 6:52
15326,gcc,fortran,unassigned,RESOLVED,FIXED,[4.0 only] ICE with assumed length character strings,2005/11/24 6:06
16417,gcc,middle-end,rth,RESOLVED,FIXED,[4.0 Regression] crappy code (gcc.c-torture/compile/20020210-1.c) in arguments causes ICE,2004/12/19 4:45
20446,gcc,target,ebotcazou,RESOLVED,FIXED,[4.0/4.1 Regression] invalid assembly with -gstabs+,2010/4/28 20:14
21085,gcc,middle-end,pinskia,RESOLVED,FIXED,[4.0 Regression] Virtual memory exhausted with g++,2005/5/11 12:49
36245,gcc,tree-optimization,rguenth,RESOLVED,FIXED,"[4.4 Regression] internal compiler error: in build2_stat, at tree.c:3116",2008/5/27 13:10
17698,gcc,rtl-optimization,unassigned,RESOLVED,FIXED,[4.0 Regression] Mainline failed to bootstrap on ia64,2004/9/27 22:52
28280,gcc,c,unassigned,RESOLVED,FIXED,[4.2 regression] bogus "statement with no effect" warning with VLA and typeof,2006/8/15 18:04
17362,classpath,swing,abalkiss,RESOLVED,FIXED,Scrollbars in JScrollPane appear only if the Container containing JScrollPane is revalidated,2005/10/26 20:00
53137,gcc,c++,jason,RESOLVED,FIXED,[4.7/4.8 Regression] g++ segfault,2013/3/16 13:04
14711,gcc,middle-end,unassigned,RESOLVED,FIXED,[3.3/3.4 regression] ICE in final.c:2117 when compiling a huge source file,2007/9/12 9:05
26696,gcc,c++,jason,RESOLVED,FIXED,[4.0/4.1/4.2 Regression] ICE with statement forming unused static member function reference,2006/9/9 10:47
12606,gcc,pch,geoffk,RESOLVED,FIXED,PCH file is used while it is being written,2004/8/19 5:36
24138,gcc,c++,aldyh,RESOLVED,FIXED,[4.1 regression] ICE with the code in PR 20407,2005/12/7 11:38
21356,gcc,tree-optimization,dnovillo,RESOLVED,FIXED,[4.1 Regression] Dominance error after aggressive dead code elimination (cd_dce),2005/7/9 17:38
55877,gcc,c++,jason,RESOLVED,FIXED,[4.7/4.8/4.9 Regression] Anon visibility issues,2014/2/27 16:21
39118,gcc,target,ubizjak,RESOLVED,FIXED,[4.3/4.4 Regression] x86_64 red zone violation,2009/2/17 18:45
56077,gcc,middle-end,abel,RESOLVED,FIXED,[4.7 Regression] volatile ignored when function inlined,2014/6/12 13:21
34995,gcc,target,rsandifo,RESOLVED,FIXED,[4.3 Regression] MIPS16 ICE in gcc.c-torture/compile/pr34856.c,2008/1/31 9:28
16677,gcc,java,unassigned,RESOLVED,FIXED,Failure to reject illegal access to enclosing "this" across static context,2007/1/9 20:46
25309,gcc,c,unassigned,RESOLVED,FIXED,[4.1 Regression] ICE on initialization of a huge array,2008/7/4 15:12
47289,gcc,c++,unassigned,RESOLVED,FIXED,[4.4/4.5 Regression] [C++0x] ICE in tsubst_pack_expansion (triggered by decltype),2011/3/8 22:42
13633,gcc,rtl-optimization,dnovillo,RESOLVED,FIXED,[tree-ssa] [merge] odd behavior when compiling mozilla,2004/1/30 18:40
11437,gcc,c++,unassigned,RESOLVED,FIXED,ICE in lookup_name_real,2003/12/9 18:06
22518,gcc,fortran,unassigned,RESOLVED,FIXED,[4.0 only] ICE in gfc_conv_function_call for character function with LEN=length(arg),2005/9/18 20:27
17358,gcc,tree-optimization,rakdver,RESOLVED,FIXED,[4.0 Regression] infinite loop due to incorrect updating of the dominator tree,2004/9/14 11:41
13361,gcc,pch,geoffk,RESOLVED,FIXED,const wchar_t * strings not stored in pch,2004/9/18 6:45
11313,gcc,middle-end,unassigned,RESOLVED,FIXED,#pragma weak and static inline functions,2003/9/19 0:38
24146,gcc,middle-end,bonzini,RESOLVED,FIXED,[4.0 Regression] ASMs with no output are not marked as volatile,2005/10/5 13:40
17992,gcc,libfortran,unassigned,RESOLVED,FIXED,[4.0 only] reading empty line does not return 0,2005/5/3 19:51
21615,gcc,c++,unassigned,RESOLVED,FIXED,Argument-dependent name lookup associated namespace search bug,2006/7/25 14:23
41963,gcc,middle-end,ubizjak,RESOLVED,FIXED,[4.5 Regression] 177.mesa in SPEC CPU 2K is miscompiled,2009/11/9 19:45
58606,gcc,c++,jason,RESOLVED,FIXED,[4.8 Regression] [c++11] ICE with specialization in variadic template,2014/7/31 15:55
13943,gcc,libstdc++,paolo.carlini,RESOLVED,FIXED,call of overloaded `llabs(int)' is ambiguous,2005/9/7 10:55
37381,gcc,target,amonakov,RESOLVED,FIXED,"[4.4 Regression] ICE in ia64_speculate_insn, at config/ia64/ia64.c:6902",2008/10/16 17:42
15700,gcc,middle-end,rth,RESOLVED,FIXED,[4.0 Regression] [unit-at-a-time] Inlining problem leads to miscompilation of glibc,2005/3/16 21:51
12817,gcc,target,amodra,RESOLVED,FIXED,[SYSV] Altivec code generation error with many registers used,2004/12/1 12:37
42221,gcc,tree-optimization,spop,RESOLVED,FIXED,[4.5 Regression] ICE from '-Os -fgraphite-identity',2010/1/8 8:05
18781,gcc,fortran,unassigned,RESOLVED,FIXED,[ICE] WRITE with FMT from CHARACTER array,2005/7/12 4:26
18740,gcc,c,unassigned,RESOLVED,FIXED,Execution-time sizeof drops side effects,2006/6/4 17:01
50870,gcc,c++,jason,RESOLVED,FIXED,"[C++0x] [4.6/4.7 Regression] ICE with decltype, operator->, and default template arguments",2011/11/8 1:11
44676,gcc,tree-optimization,spop,RESOLVED,FIXED,"[4.5/4.6 Regression] ICE: in loop_entry_phi_arg, at graphite-sese-to-poly.c:89 with -fgraphite-identity -fprofile-generate",2010/12/7 16:34
22439,gcc,middle-end,pinskia,RESOLVED,FIXED,[4.0/4.1 regression] ICE with char VLA and __SIZE_TYPE__ argument (so no cast),2005/8/26 15:14
28274,gcc,c++,unassigned,RESOLVED,FIXED,[4.3 Regression] Redeclaration with extra default argument doesn't work,2011/6/27 11:09
14868,gcc,rtl-optimization,unassigned,RESOLVED,FIXED,[3.4 only] ICE with -msse2 -mfpmath=sse -fnon-call-exceptions,2006/2/28 8:54
15046,gcc,libstdc++,unassigned,RESOLVED,FIXED,Math functions misdetected by cross configuration,2005/7/15 21:52
47190,gcc,tree-optimization,unassigned,RESOLVED,FIXED,"[4.5 Regression] ICE: in function_and_variable_visibility, at ipa.c:934 with static weakref variable",2012/7/2 9:48
43305,gcc,target,unassigned,RESOLVED,FIXED,"[4.4 Regression] ICE: in emit_unop_insn, at optabs.c:3838 with -Os -ffast-math and ilogbl()",2010/3/22 15:29
23364,gcc,libfortran,unassigned,RESOLVED,FIXED,[4.0 only] missing format reversion for internal write,2005/9/18 20:27
20155,gcc,bootstrap,bonzini,RESOLVED,FIXED,[4.0 Regression] libgcj build fails with "execvp: /bin/sh: Argument list too long",2005/8/18 9:09
35281,gcc,rtl-optimization,bonzini,RESOLVED,FIXED,[4.3 Regression] multiply with 0 generated for 64*32->64,2008/7/18 11:45
17454,gcc,tree-optimization,unassigned,RESOLVED,FIXED,[4.0 Regression] ICE with --enable-checking=fold,2005/3/16 14:53
13985,gcc,rtl-optimization,ebotcazou,RESOLVED,FIXED,[3.4/4.0 regression] ICE in gcc.c-torture/compile/930621-1.c,2004/9/13 14:15
40667,gcc,target,unassigned,RESOLVED,FIXED,[4.4/4.5/4.6 Regression] stack frames are generated even with -fomit-frame-pointer,2010/6/29 21:17
20312,gcc,java,unassigned,RESOLVED,FIXED,No warning on bad method,2007/1/30 1:53
15223,gcc,java,aph,RESOLVED,FIXED,gcj ICE when compiling pizza-1.1.jar,2004/9/28 18:22
15160,gcc,libfortran,unassigned,RESOLVED,FIXED,Generated files don't regenerate,2005/8/16 19:25
11174,gcc,c++,giovannibajo,RESOLVED,FIXED,derived class can access protected base class member function through pointer to member function,2004/5/25 14:38
8407,gcc,target,unassigned,RESOLVED,FIXED,"[IA-64] ICE in simplify_gen_subreg, at simplify-rtx.c:2711 with very simple code",2003/12/2 12:39
19870,gcc,java,unassigned,RESOLVED,FIXED,gcj -C doesn't generate accessors for private members across nested class boundaries,2007/1/9 20:47
18421,gcc,target,bernie,RESOLVED,FIXED,"ICE in reload_cse_simplify_operands, at postreload.c:391",2005/7/26 20:33
37922,gcc,rtl-optimization,zadeck,RESOLVED,FIXED,[4.3 Regression] code generation error,2011/6/27 11:35
17383,gcc,bootstrap,dj,RESOLVED,FIXED,[4.0 Regression] Building in src dir fails,2006/7/23 20:30
52139,gcc,rtl-optimization,steven,RESOLVED,FIXED,"[4.5 Regression] ICE: in remove_insn, at emit-rtl.c:3960 with -O -fPIC -fno-tree-dominator-opts -fno-tree-fre",2013/4/16 20:15
11594,gcc,target,unassigned,RESOLVED,FIXED,testcase gcc.dg/20020103-1.c fails with "scan-assembler-not LC",2008/12/12 19:37
16155,gcc,target,bje,RESOLVED,FIXED,Altivec compilation fails with -ansi,2004/8/2 1:24
21825,gcc,fortran,unassigned,RESOLVED,FIXED,[4.0 Regression] 2D array initialization with reshape,2005/10/6 3:27
18302,gcc,ada,unassigned,RESOLVED,FIXED,"ACATS tests hang: c74004a, c960004, and others",2009/9/11 18:06
51106,gcc,target,unassigned,RESOLVED,FIXED,"[4.6 Regression] ICE in move_insn, at haifa-sched.c:2314",2015/6/23 8:27
31434,gcc,c++,jakub,RESOLVED,FIXED,[4.3 regression] ICE with invalid use of parameter pack in function arg,2007/9/28 16:31
12794,gcc,c,rth,RESOLVED,FIXED,[tree-ssa] ICE with attribute __alias__,2004/2/26 1:29
11945,gcc,c++,nathan,RESOLVED,FIXED,[3.4 Regression] Incorrect warnings issued for comma-expressions inside templates,2004/1/17 4:22
24284,gcc,target,ebotcazou,RESOLVED,FIXED,[4.0/4.1 regression] ICE (Segmentation fault),2005/10/12 22:16
20768,gcc,java,aph,RESOLVED,FIXED,[4.0 only] Bytecode -> native code doesn't handle exception properly,2005/4/28 16:53
17845,gcc,java,bonzini,RESOLVED,FIXED,[4.1 Regression] More problems with simple type names as superclasses,2005/8/17 15:16
19672,gcc,target,bonzini,RESOLVED,FIXED,[3.4 Regression] Performance regression in simple loop code,2005/11/21 2:26
21784,gcc,c++,mark,RESOLVED,FIXED,[3.4 Regression] Using vs builtin names,2006/2/28 15:38
16621,gcc,preprocessor,unassigned,RESOLVED,FIXED,[4.0 Regression] C4x fails miserably,2004/11/27 20:14
15546,gcc,bootstrap,zackw,RESOLVED,FIXED,[4.0 Regression] Bootstrap stage3: Undefined references to basic_string,2005/2/9 2:18
22607,gcc,fortran,unassigned,RESOLVED,FIXED,Elemental character functions don't work,2005/12/30 15:16
61566,gcc,c++,jason,RESOLVED,FIXED,[4.9/4.10 Regression] ICE in write_unscoped_name,2014/8/20 21:45
20303,gcc,c,unassigned,RESOLVED,FIXED,[4.0 only] Can't push more than 16 nested visibility,2006/8/15 18:45
35338,gcc,c++,pinskia,RESOLVED,FIXED,[4.3/4.4 regression] Broken diagnostics for fixed-point types,2009/2/19 7:24
19910,gcc,tree-optimization,dberlin,RESOLVED,FIXED,[4.2 regression] ICE with -ftree-loop-linear,2009/3/30 15:41
15543,gcc,java,unassigned,RESOLVED,FIXED,"""jv-scan --complexity"" segfaults",2005/2/12 6:25
13228,gcc,c,pinskia,RESOLVED,FIXED,Aliasing problem with IMI with structs,2004/8/3 21:41
17298,gcc,fortran,pault,RESOLVED,FIXED,gfortran ICE: Not Implemented: Scalarization of non-elemental intrinsic: __transfer1,2006/5/3 1:51
12840,gcc,fortran,unassigned,RESOLVED,FIXED,[4.0 only] Unable to find scalarization loop specifier,2005/11/10 16:39
28690,gcc,middle-end,bergner,RESOLVED,FIXED,[4.2 Regression] Performace problem with indexed load/stores on powerpc,2008/9/11 15:19
47333,gcc,target,unassigned,RESOLVED,FIXED,[4.8 regression] g++.dg/lto/20091219 FAILs on Solaris 2 with SUN as,2015/6/23 8:28
24255,gcc,c,rth,RESOLVED,FIXED,[4.1 regression] __transparent_union__ mishandled,2005/10/12 23:39
21089,gcc,c++,mark,RESOLVED,FIXED,[4.0/4.1 Regression] C++ front-end does not "inline" the static const double,2010/8/31 17:41
32723,gcc,tree-optimization,unassigned,RESOLVED,FIXED,[4.2 Regression] memory hog in solve_graph,2008/3/16 17:33
19155,gcc,libfortran,jb,RESOLVED,FIXED,[4.0 only] blanks not treated as zeros in 'E' format read (NIST FM110.FOR),2011/5/29 9:00
60656,gcc,tree-optimization,rguenth,RESOLVED,FIXED,[4.8 regression] x86 vectorization produces wrong code,2015/6/10 13:51
21029,gcc,tree-optimization,unassigned,RESOLVED,FIXED,"[4.1 Regression] vrp miscompiles Ada front-end, drops loop exit test in well-defined wrap-around circumstances",2005/6/8 12:29
18681,gcc,c++,jason,RESOLVED,FIXED,[4.0/4.1/4.2 Regression] [DR 45] template friend declaration not recognized,2006/7/6 2:15
42454,gcc,debug,ccoutant,RESOLVED,FIXED,[4.5 Regression] debug_ranges table contains empty range for unused .text section with -ffunction-sections,2009/12/23 17:09
19409,gcc,ada,unassigned,RESOLVED,FIXED,ACATS c460010 - valgrind detects wrong code,2007/12/8 9:42
18091,gcc,java,unassigned,RESOLVED,FIXED,Valgrind errors building libjava,2005/1/21 2:40
39871,gcc,rtl-optimization,unassigned,RESOLVED,FIXED,[4.3/4.4/4.5/4.6 regression] Code size increase on ARM due to poor register allocation,2010/6/17 21:54
64037,gcc,rtl-optimization,unassigned,RESOLVED,FIXED,[4.8/4.9/5 Regression] Miscompilation with -Os and enum class : char parameter,2014/12/19 19:49
23119,gcc,tree-optimization,unassigned,RESOLVED,FIXED,gcc.dg/vect/vect-105.c scan-tree-dump-times vectorized 1 loops 1 fails,2009/2/20 22:28
25035,gcc,other,unassigned,RESOLVED,FIXED,[4.1/4.2 regression] libssp causes a failure with cross compilers with unified trees,2014/2/16 13:17
14516,gcc,c,unassigned,RESOLVED,FIXED,[3.4 regression] -fleading-underscore does not work correctly for file static variables,2006/1/29 2:53
21581,gcc,c++,jason,RESOLVED,FIXED,(optimisation) Functions in anonymous namespaces should default to "hidden" visibility,2008/2/13 0:51
11631,gcc,rtl-optimization,unassigned,RESOLVED,FIXED,[3.4/3.3-hammer regression] zsh miscompilation,2004/4/21 1:19
19239,gcc,fortran,unassigned,RESOLVED,FIXED,[4.0 only] gfortran ICE on vector subscript expressions,2005/12/27 21:58
18990,gcc,fortran,tobi,RESOLVED,FIXED,"ICE in gfc_get_derived_type, at fortran/trans-types.c",2005/12/24 13:23
17419,gcc,middle-end,unassigned,RESOLVED,FIXED,[4.0 Regression] Bootstrap ICE in stage2: verify_cgraph_node failed,2004/9/21 4:14
14156,gcc,c++,pinskia,RESOLVED,FIXED,no warning for address of parameter,2004/3/11 5:45
14262,gcc,target,uweigand,RESOLVED,FIXED,Structure size computed wrong,2004/10/25 2:35
40281,gcc,middle-end,unassigned,RESOLVED,FIXED,"[4.4 Regression] -fprefetch-loop-arrays: ICE: in initialize_matrix_A, at tree-data-ref.c:1887",2010/1/13 7:59
21716,gcc,target,unassigned,RESOLVED,FIXED,[3.4/4.0/4.1 Regression] ICE in reg-stack.c's swap_rtx_condition,2005/7/11 16:05
47653,gcc,middle-end,spop,RESOLVED,FIXED,[4.6/4.7 Regression] gcc.c-torture/execute/930614-2.c FAILs with -fstack-check=generic -fgraphite-identity,2011/8/11 13:44
29299,gcc,middle-end,hubicka,RESOLVED,FIXED,[4.2 Regression] gcc "used" attribute has no effect on local-scope static variables,2006/10/18 21:54
13221,gcc,libffi,unassigned,RESOLVED,FIXED,libffi's closure couldn't pass sequence of char and/or short arguments.,2005/2/23 13:48
16435,gcc,libfortran,unassigned,RESOLVED,FIXED,gfortran X edit descriptor failure:  test f77-edit-x-out.f,2005/8/2 10:52
38698,gcc,c++,jason,RESOLVED,FIXED,[4.4 regression] ICE initializing union with initializer list,2009/1/6 13:50
19034,gcc,c++,mark,RESOLVED,FIXED,"[3.4 Regression] internal compiler error: in cp_tree_equal, at cp/tree.c:1633",2005/5/5 6:27
34103,gcc,c++,dgregor,RESOLVED,FIXED,[4.3 regression] ICE with invalid variadic template functions,2008/1/29 14:24
10957,gcc,bootstrap,unassigned,RESOLVED,FIXED,m68k-cross build broken in libiberty (hashtab.c),2004/4/21 2:49
16929,gcc,c++,unassigned,RESOLVED,FIXED,[3.4/4.0 Regression] ICE on taking address of member in default parameter to member function,2004/10/13 9:43
21730,gcc,fortran,dje,RESOLVED,FIXED,[4.0 only] Character length incorrect.,2006/11/12 7:45
38747,gcc,tree-optimization,unassigned,RESOLVED,FIXED,[4.4 Regression] Wrong code due to VIEW_CONVERT_EXPR,2012/3/13 13:04
14981,gcc,target,rth,RESOLVED,FIXED,[3.4 Regression] ICE in _mm_xor_pd for SSE2 with -O1,2005/5/9 22:55
48418,gcc,c,unassigned,RESOLVED,FIXED,[4.6/4.7 Regression] Bit shift operator >>=,2013/2/1 9:11
14240,gcc,rtl-optimization,zlomek,RESOLVED,FIXED,[3.4/4.0 Regression] crossjumping does not update labels in constant pool,2005/12/11 21:04
41371,gcc,debug,aoliva,RESOLVED,FIXED,[4.5/4.6 Regression] var-tracking is slow and memory hungry,2010/6/9 4:56
23797,gcc,c++,reichelt,RESOLVED,FIXED,[3.4 Regression] ICE on typename outside template,2006/3/13 15:02
45685,gcc,tree-optimization,law,RESOLVED,FIXED,[4.7/4.8/4.9 Regression] missed conditional move opportunity in loop,2013/12/16 11:42
18689,gcc,fortran,unassigned,RESOLVED,FIXED,Internal compiler error with character pointer association in module subroutine,2005/6/5 22:51
17967,gcc,middle-end,pinskia,RESOLVED,FIXED,[4.0 Regression] Expand is considered slower? (remove_useless_stmts is considered part of expand),2004/10/23 19:16
31749,gcc,c++,aaw,RESOLVED,FIXED,[4.2 regression] ICE with invalid redeclaration of builtin,2009/3/30 21:45
12308,gcc,target,unassigned,RESOLVED,FIXED,387 mode switching clobbers flags,2004/3/15 8:42
19370,gcc,target,echristo,RESOLVED,FIXED,.size directive not emitted for mips-linux,2005/6/5 7:41
37879,gcc,tree-optimization,jakub,RESOLVED,FIXED,[4.3 Regression] ICE with "wrong" use of noreturn attribute and optimization,2008/11/5 20:46
15627,gcc,bootstrap,dberlin,RESOLVED,FIXED,[4.0 Regression] Sun CC cannot bootstrap GCC,2004/9/10 7:09
37194,gcc,tree-optimization,unassigned,RESOLVED,FIXED,[4.3 Regression] Autovectorization of small constant iteration loop degrades performance,2009/1/11 7:57
48133,gcc,rtl-optimization,hubicka,RESOLVED,FIXED,"[4.7 Regression] ICE: in get_loop_body, at cfgloop.c:831 with -O -funroll-loops -fthread-jumps -fno-tree-ch",2014/6/12 13:00
23454,gcc,rtl-optimization,ebotcazou,RESOLVED,FIXED,"[4.0 regression] ICE in invert_exp_1, at jump.c:1719",2006/8/11 19:06
15486,gcc,middle-end,ebotcazou,RESOLVED,FIXED,[3.3/3.4/4.0 regression] -fdata-sections moves common vars to .bss,2004/12/18 21:56
42893,gcc,tree-optimization,unassigned,RESOLVED,FIXED,[4.3/4.4/4.5/4.6 Regression] Missed conditionally dead store elimination,2011/2/8 18:55
11295,gcc,c++,mark,RESOLVED,FIXED,[3.3 regression] ICE when using a non-trivial object in a compound statement expression,2004/4/18 17:26
19242,gcc,fortran,unassigned,RESOLVED,FIXED,"[4.0 only] internal compiler error: in gfc_conv_function_call, at fortran/trans-expr.c:1106",2005/9/18 20:27
58580,gcc,preprocessor,dodji,RESOLVED,FIXED,[4.8 Regression] preprocessor goes OOM with warning for zero literals,2015/6/23 8:41
17451,gcc,target,unassigned,RESOLVED,FIXED,[3.4 Regression] ICE at insn-output.c:1495 with -O1,2004/12/6 15:58
